year,Date,Month,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_rate,grade,installment,region,loan_condition
2011,1,12,10.0,OWN,Low,59000,5500, 36 months,INDIVIDUAL,car,7.9,A,172.1,Northern-Irl,Good Loan
2011,1,12,1.0,RENT,Low,33000,7350, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,243.11,ulster,Good Loan
2011,1,12,10.0,RENT,Low,42000,12000, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,373.33,cannught,Good Loan
2011,1,12,5.0,MORTGAGE,Low,38004,5000, 60 months,INDIVIDUAL,home_improvement,11.71,B,110.5,cannught,Good Loan
2011,1,12,3.0,OWN,Low,31000,8000, 60 months,INDIVIDUAL,other,11.71,B,176.79,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,50700,4500, 36 months,INDIVIDUAL,other,8.9,A,142.89,leinster,Good Loan
2011,1,12,1.0,OWN,Low,75000,18000, 36 months,INDIVIDUAL,credit_card,12.42,B,601.48,leinster,Good Loan
2011,1,12,2.0,MORTGAGE,Low,30000,12300, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,282.96,ulster,Good Loan
2011,1,12,6.0,RENT,Low,40000,12000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,407.17,leinster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,50000,10000, 36 months,INDIVIDUAL,credit_card,13.49,C,339.31,ulster,Good Loan
2011,1,12,7.0,MORTGAGE,Low,80000,6000, 36 months,INDIVIDUAL,other,7.9,A,187.75,cannught,Good Loan
2011,1,12,4.0,RENT,Low,40000,12000, 36 months,INDIVIDUAL,debt_consolidation,12.69,B,402.54,Northern-Irl,Good Loan
2011,1,12,2.0,RENT,Low,75000,7000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,231.54,ulster,Good Loan
2011,1,12,8.0,MORTGAGE,Low,85000,35000, 60 months,INDIVIDUAL,debt_consolidation,18.64,E,690.56,cannught,Good Loan
2011,1,12,1.0,RENT,Low,28800,1400, 36 months,INDIVIDUAL,other,7.9,A,43.81,leinster,Good Loan
2011,1,12,9.0,RENT,Low,61200,3200, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,103.12,ulster,Good Loan
2011,1,12,1.0,RENT,Low,40000,8000, 36 months,INDIVIDUAL,medical,7.9,A,250.33,ulster,Good Loan
2011,1,12,9.0,MORTGAGE,Low,54000,5000, 36 months,INDIVIDUAL,home_improvement,6.03,A,152.18,Northern-Irl,Good Loan
2011,1,12,10.0,RENT,Low,18000,1800, 36 months,INDIVIDUAL,small_business,6.62,A,55.27,cannught,Good Loan
2011,1,12,5.0,RENT,Low,85000,35000, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,1111.37,cannught,Good Loan
2011,1,12,5.0,RENT,Low,78000,18000, 36 months,INDIVIDUAL,credit_card,8.9,A,571.56,Northern-Irl,Good Loan
2011,1,12,2.0,RENT,Low,70000,5000, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,167.08,munster,Good Loan
2011,1,12,4.0,RENT,Low,70000,8000, 36 months,INDIVIDUAL,credit_card,15.96,C,281.1,cannught,Good Loan
2011,1,12,9.0,MORTGAGE,Low,80000,10000, 36 months,INDIVIDUAL,debt_consolidation,6.03,A,304.36,Northern-Irl,Good Loan
2011,1,12,5.0,RENT,Low,50000,10000, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,311.11,Northern-Irl,Good Loan
2011,1,12,10.0,MORTGAGE,Low,35000,12000, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,400.99,ulster,Good Loan
2011,1,12,3.0,MORTGAGE,Low,65000,23200, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,725.94,cannught,Good Loan
2011,1,12,1.0,MORTGAGE,Low,84000,18000, 60 months,INDIVIDUAL,credit_card,15.27,C,430.78,Northern-Irl,Good Loan
2011,1,12,10.0,MORTGAGE,Low,75000,4800, 36 months,INDIVIDUAL,debt_consolidation,15.27,C,167.03,leinster,Good Loan
2011,1,12,6.0,RENT,Low,35000,7300, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,241.46,leinster,Good Loan
2011,1,12,6.0,RENT,Low,40000,10400, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,335.14,leinster,Good Loan
2011,1,12,1.0,MORTGAGE,Low,100000,6600, 36 months,INDIVIDUAL,house,9.91,B,212.69,leinster,Good Loan
2011,1,12,7.0,OWN,Low,40000,12000, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,381.04,Northern-Irl,Good Loan
2011,1,12,10.0,RENT,Low,52000,13250, 36 months,INDIVIDUAL,debt_consolidation,17.27,D,474.19,Northern-Irl,Good Loan
2011,1,12,3.0,RENT,Low,92500,12000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,396.92,ulster,Good Loan
2011,1,12,9.0,RENT,Low,61000,25000, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,805.63,ulster,Good Loan
2011,1,12,10.0,RENT,Low,36000,6000, 36 months,INDIVIDUAL,other,10.65,B,195.44,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,68000,12000, 36 months,INDIVIDUAL,credit_card,7.51,A,373.33,ulster,Good Loan
2011,1,12,1.0,RENT,Low,80000,14400, 36 months,INDIVIDUAL,credit_card,11.71,B,476.3,ulster,Good Loan
2011,1,12,10.0,RENT,Low,43000,10000, 36 months,INDIVIDUAL,credit_card,12.42,B,334.16,Northern-Irl,Good Loan
2011,1,12,1.0,RENT,Medium,150000,8000, 36 months,INDIVIDUAL,credit_card,11.71,B,264.61,Northern-Irl,Good Loan
2011,1,12,2.0,OWN,Low,35000,13250, 36 months,INDIVIDUAL,credit_card,11.71,B,438.26,Northern-Irl,Good Loan
2011,1,12,6.0,RENT,Low,80000,14000, 36 months,INDIVIDUAL,debt_consolidation,14.27,C,480.33,ulster,Good Loan
2011,1,12,10.0,RENT,Low,40000,10000, 36 months,INDIVIDUAL,credit_card,16.29,D,353.01,Northern-Irl,Good Loan
2011,1,12,5.0,RENT,Low,85000,35000, 60 months,INDIVIDUAL,debt_consolidation,20.3,E,619.88,Northern-Irl,Good Loan
2011,1,12,1.0,RENT,Low,55000,4000, 36 months,INDIVIDUAL,debt_consolidation,6.03,A,121.75,ulster,Good Loan
2011,1,12,6.0,RENT,Medium,110000,13000, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,418.93,ulster,Good Loan
2011,1,12,5.0,RENT,Low,100000,28000, 36 months,INDIVIDUAL,credit_card,12.69,B,939.26,cannught,Good Loan
2011,1,12,3.0,RENT,Low,62000,10000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,339.31,Northern-Irl,Good Loan
2011,1,12,0.5,RENT,Low,45000,20000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,625.81,leinster,Good Loan
2011,1,12,5.0,RENT,Medium,110000,18000, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,580.05,leinster,Good Loan
2011,1,12,3.0,RENT,Low,33000,10000, 36 months,INDIVIDUAL,other,11.71,B,330.76,Northern-Irl,Good Loan
2011,1,12,3.0,RENT,Low,61000,4200, 36 months,INDIVIDUAL,credit_card,6.03,A,127.83,Northern-Irl,Good Loan
2011,1,12,2.0,RENT,Low,50964,24000, 36 months,INDIVIDUAL,debt_consolidation,16.29,D,847.21,leinster,Good Loan
2011,1,12,3.0,RENT,Low,43680,4475, 36 months,INDIVIDUAL,credit_card,15.27,C,155.72,ulster,Good Loan
2011,1,12,2.0,MORTGAGE,Low,56000,20000, 60 months,INDIVIDUAL,credit_card,14.65,C,472.14,ulster,Good Loan
2011,1,12,5.0,RENT,Low,50700,12000, 36 months,INDIVIDUAL,credit_card,12.42,B,400.99,Northern-Irl,Good Loan
2011,1,12,6.05,MORTGAGE,Low,60000,18000, 60 months,INDIVIDUAL,debt_consolidation,17.58,D,452.98,leinster,Good Loan
2011,1,12,5.0,RENT,Low,50000,3000, 36 months,INDIVIDUAL,other,6.03,A,91.31,leinster,Good Loan
2011,1,12,10.0,RENT,Low,75000,25000, 60 months,INDIVIDUAL,debt_consolidation,19.03,E,648.93,ulster,Good Loan
2011,1,12,3.0,RENT,Low,90000,18000, 60 months,INDIVIDUAL,credit_card,19.03,E,467.23,Northern-Irl,Good Loan
2011,1,12,10.0,MORTGAGE,Low,50000,20000, 36 months,INDIVIDUAL,other,15.27,C,695.96,Northern-Irl,Good Loan
2011,1,12,3.0,RENT,Low,84000,10000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,339.31,ulster,Good Loan
2011,1,12,6.0,OWN,Medium,155000,15000, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,501.23,leinster,Good Loan
2011,1,12,0.5,MORTGAGE,Low,62000,12000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,375.49,Northern-Irl,Good Loan
2011,1,12,2.0,MORTGAGE,Medium,175000,20000, 60 months,INDIVIDUAL,debt_consolidation,10.65,B,290.64,munster,Good Loan
2011,1,12,2.0,RENT,Low,30000,6300, 36 months,INDIVIDUAL,credit_card,11.71,B,208.38,Northern-Irl,Good Loan
2011,1,12,7.0,RENT,Low,50000,20000, 60 months,INDIVIDUAL,credit_card,16.77,D,494.59,cannught,Good Loan
2011,1,12,8.0,MORTGAGE,High,208000,35000, 60 months,INDIVIDUAL,debt_consolidation,17.27,D,578.71,Northern-Irl,Good Loan
2011,1,12,2.0,MORTGAGE,Low,35004,8250, 60 months,INDIVIDUAL,home_improvement,15.96,C,200.45,Northern-Irl,Good Loan
2011,1,12,7.0,OWN,Low,85000,20000, 60 months,INDIVIDUAL,home_improvement,12.69,B,451.9,leinster,Good Loan
2011,1,12,9.0,MORTGAGE,Low,40000,14400, 36 months,INDIVIDUAL,debt_consolidation,12.69,B,483.05,cannught,Good Loan
2011,1,12,7.0,RENT,Low,34000,6000, 36 months,INDIVIDUAL,credit_card,14.65,C,206.97,Northern-Irl,Good Loan
2011,1,12,5.0,MORTGAGE,Low,73000,22000, 36 months,INDIVIDUAL,debt_consolidation,15.96,C,773.03,cannught,Good Loan
2011,1,12,0.5,MORTGAGE,Medium,114000,16000, 36 months,INDIVIDUAL,debt_consolidation,16.77,D,568.62,cannught,Good Loan
2011,1,12,10.0,MORTGAGE,Low,90000,10000, 36 months,INDIVIDUAL,debt_consolidation,10.65,B,325.74,Northern-Irl,Good Loan
2011,1,12,8.0,MORTGAGE,Low,54000,16000, 60 months,INDIVIDUAL,home_improvement,19.03,E,301.76,leinster,Good Loan
2011,1,12,7.0,RENT,Low,56000,3500, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,118.76,leinster,Good Loan
2011,1,12,5.0,RENT,Low,35000,9600, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,309.36,leinster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,40000,9875, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,309.0,Northern-Irl,Good Loan
2011,1,12,2.0,OWN,Low,59000,21500, 60 months,INDIVIDUAL,debt_consolidation,17.58,D,427.19,cannught,Good Loan
2011,1,12,6.0,RENT,Low,48000,4800, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,150.2,leinster,Good Loan
2011,1,12,10.0,OWN,Low,85000,7800, 36 months,INDIVIDUAL,major_purchase,6.03,A,237.4,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,70000,20000, 36 months,INDIVIDUAL,credit_card,14.27,C,686.18,munster,Good Loan
2011,1,12,6.0,MORTGAGE,Low,91000,18000, 60 months,INDIVIDUAL,credit_card,15.96,C,365.67,leinster,Good Loan
2011,1,12,9.0,MORTGAGE,Low,30000,5000, 36 months,INDIVIDUAL,other,6.03,A,152.18,ulster,Good Loan
2011,1,12,4.0,RENT,Low,45000,9000, 36 months,INDIVIDUAL,debt_consolidation,14.65,C,310.45,Northern-Irl,Good Loan
2011,1,12,1.0,RENT,Low,55000,7200, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,225.29,leinster,Good Loan
2011,1,12,3.0,RENT,Low,53004,3000, 60 months,INDIVIDUAL,other,19.03,E,77.88,leinster,Good Loan
2011,1,12,8.0,OWN,Low,82000,25000, 36 months,INDIVIDUAL,debt_consolidation,15.27,C,869.95,ulster,Good Loan
2011,1,12,10.0,RENT,Low,53000,10000, 36 months,INDIVIDUAL,debt_consolidation,15.96,C,351.38,ulster,Good Loan
2011,1,12,10.0,RENT,Low,54000,15550, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,514.34,leinster,Good Loan
2011,1,12,8.0,RENT,Low,65000,17000, 60 months,INDIVIDUAL,debt_consolidation,15.27,C,406.85,Northern-Irl,Good Loan
2011,1,12,5.0,RENT,Low,65000,7500, 36 months,INDIVIDUAL,credit_card,12.69,B,251.59,ulster,Good Loan
2011,1,12,6.0,OWN,Low,28800,8875, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,281.81,ulster,Good Loan
2011,1,12,1.0,RENT,Low,42000,4500, 36 months,INDIVIDUAL,credit_card,17.27,D,161.05,cannught,Good Loan
2011,1,12,3.0,RENT,Low,36000,5800, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,193.81,munster,Good Loan
2011,1,12,2.0,RENT,Low,40000,10000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,330.76,Northern-Irl,Good Loan
2011,1,12,4.0,RENT,Low,50000,10000, 36 months,INDIVIDUAL,credit_card,9.91,B,322.25,leinster,Good Loan
2011,1,12,1.0,RENT,Low,52000,14000, 36 months,INDIVIDUAL,credit_card,11.71,B,463.07,ulster,Good Loan
2011,1,12,3.0,MORTGAGE,Low,85000,25000, 60 months,INDIVIDUAL,credit_card,19.03,E,648.93,leinster,Good Loan
2011,1,12,6.0,OWN,Low,75000,24000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,750.97,leinster,Good Loan
2011,1,12,0.5,RENT,Low,80000,14000, 36 months,INDIVIDUAL,credit_card,14.27,C,480.33,Northern-Irl,Good Loan
2011,1,12,7.0,MORTGAGE,Low,40246,12000, 36 months,INDIVIDUAL,credit_card,8.9,A,381.04,munster,Good Loan
2011,1,12,6.0,RENT,Low,60000,5600, 36 months,INDIVIDUAL,debt_consolidation,10.65,B,182.42,ulster,Good Loan
2011,1,12,3.0,RENT,Low,31200,7500, 36 months,INDIVIDUAL,credit_card,9.91,B,241.69,ulster,Good Loan
2011,1,12,10.0,RENT,Low,90000,7000, 36 months,INDIVIDUAL,credit_card,11.71,B,231.54,Northern-Irl,Good Loan
2011,1,12,4.0,RENT,Low,40000,5400, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,168.97,cannught,Good Loan
2011,1,12,1.0,RENT,Low,90000,16000, 36 months,INDIVIDUAL,credit_card,12.42,B,534.65,Northern-Irl,Good Loan
2011,1,12,9.0,MORTGAGE,Medium,105000,35000, 60 months,INDIVIDUAL,home_improvement,12.42,B,619.26,munster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,36000,4125, 60 months,INDIVIDUAL,car,12.69,B,93.21,cannught,Good Loan
2011,1,12,4.0,RENT,Low,67000,9800, 36 months,INDIVIDUAL,credit_card,16.29,D,345.95,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,63000,15700, 60 months,INDIVIDUAL,debt_consolidation,18.25,D,400.82,leinster,Good Loan
2011,1,12,1.0,RENT,High,276000,5000, 36 months,INDIVIDUAL,debt_consolidation,6.62,A,153.52,leinster,Good Loan
2011,1,12,6.0,RENT,Low,26400,9900, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,327.46,cannught,Good Loan
2011,1,12,6.05,RENT,Low,24000,4000, 36 months,INDIVIDUAL,home_improvement,11.71,B,132.31,leinster,Good Loan
2011,1,12,3.0,MORTGAGE,Low,68400,15000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,496.14,leinster,Good Loan
2011,1,12,1.0,RENT,Low,29120,6250, 36 months,INDIVIDUAL,debt_consolidation,15.96,C,219.61,cannught,Good Loan
2011,1,12,0.5,RENT,Low,29120,6400, 36 months,INDIVIDUAL,debt_consolidation,16.29,D,225.93,cannught,Good Loan
2011,1,12,10.0,MORTGAGE,Low,89122,8850, 60 months,INDIVIDUAL,major_purchase,13.49,C,203.6,ulster,Good Loan
2011,1,12,4.0,MORTGAGE,Low,54000,12000, 36 months,INDIVIDUAL,debt_consolidation,15.27,C,417.58,Northern-Irl,Good Loan
2011,1,12,5.0,MORTGAGE,Low,30000,15000, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,476.3,leinster,Good Loan
2011,1,12,4.0,MORTGAGE,Low,30000,6500, 36 months,INDIVIDUAL,credit_card,14.27,C,223.01,ulster,Good Loan
2011,1,12,10.0,RENT,Low,50000,8000, 36 months,INDIVIDUAL,credit_card,15.96,C,281.1,Northern-Irl,Good Loan
2011,1,12,6.0,MORTGAGE,Low,92000,30000, 60 months,INDIVIDUAL,home_improvement,21.28,F,539.47,Northern-Irl,Good Loan
2011,1,12,10.0,MORTGAGE,Medium,100500,15000, 36 months,INDIVIDUAL,credit_card,14.65,C,517.42,Northern-Irl,Good Loan
2011,1,12,3.0,RENT,Low,40000,10200, 36 months,INDIVIDUAL,debt_consolidation,14.27,C,349.96,ulster,Good Loan
2011,1,12,5.0,MORTGAGE,Low,47000,9000, 36 months,INDIVIDUAL,credit_card,12.42,B,300.74,leinster,Good Loan
2011,1,12,3.0,MORTGAGE,Low,68000,6500, 36 months,INDIVIDUAL,debt_consolidation,16.29,D,229.46,leinster,Good Loan
2011,1,12,8.0,MORTGAGE,Low,95000,23000, 60 months,INDIVIDUAL,debt_consolidation,21.28,F,625.86,cannught,Good Loan
2011,1,12,4.0,RENT,Low,39600,2000, 36 months,INDIVIDUAL,credit_card,7.9,A,62.59,ulster,Good Loan
2011,1,12,3.0,OWN,Low,30000,8000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,271.45,ulster,Good Loan
2011,1,12,1.0,RENT,Low,30000,8875, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,276.11,leinster,Good Loan
2011,1,12,3.0,RENT,Low,42000,8000, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,267.33,Northern-Irl,Good Loan
2011,1,12,4.0,RENT,Low,42000,6500, 36 months,INDIVIDUAL,credit_card,11.71,B,215.0,Northern-Irl,Good Loan
2011,1,12,3.0,MORTGAGE,Low,27000,9600, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,325.74,Northern-Irl,Good Loan
2011,1,12,10.0,MORTGAGE,Medium,130000,25975, 60 months,INDIVIDUAL,debt_consolidation,12.69,B,372.25,Northern-Irl,Good Loan
2011,1,12,5.0,MORTGAGE,Low,46000,10000, 36 months,INDIVIDUAL,home_improvement,7.9,A,312.91,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,80000,15000, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,501.23,leinster,Good Loan
2011,1,12,3.0,MORTGAGE,Low,45000,9000, 36 months,INDIVIDUAL,debt_consolidation,6.62,A,276.34,ulster,Good Loan
2011,1,12,2.0,RENT,Low,72500,10000, 36 months,INDIVIDUAL,credit_card,7.9,A,312.91,Northern-Irl,Good Loan
2011,1,12,2.0,RENT,Low,30000,14000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,438.07,munster,Good Loan
2011,1,12,9.0,RENT,Low,75000,15000, 60 months,INDIVIDUAL,debt_consolidation,19.03,E,389.36,leinster,Good Loan
2011,1,12,5.0,MORTGAGE,Low,65000,4500, 36 months,INDIVIDUAL,other,15.96,C,158.12,Northern-Irl,Good Loan
2011,1,12,10.0,MORTGAGE,Low,65000,3000, 36 months,INDIVIDUAL,major_purchase,7.51,A,93.34,munster,Good Loan
2011,1,12,4.0,MORTGAGE,Medium,120000,10000, 36 months,INDIVIDUAL,home_improvement,9.91,B,322.25,Northern-Irl,Good Loan
2011,1,12,5.0,MORTGAGE,Low,42500,21250, 60 months,INDIVIDUAL,debt_consolidation,16.77,D,525.5,cannught,Good Loan
2011,1,12,8.0,RENT,Medium,195000,35000, 60 months,INDIVIDUAL,debt_consolidation,19.42,E,916.03,ulster,Good Loan
2011,1,12,4.0,RENT,Low,54990,7200, 36 months,INDIVIDUAL,debt_consolidation,15.27,C,250.55,munster,Good Loan
2011,1,12,2.0,MORTGAGE,Medium,137000,23000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,719.68,munster,Good Loan
2011,1,12,3.0,RENT,Low,30120,6000, 60 months,INDIVIDUAL,debt_consolidation,17.58,D,151.0,Northern-Irl,Good Loan
2011,1,12,1.0,RENT,Low,46000,7000, 36 months,INDIVIDUAL,credit_card,8.9,A,222.28,leinster,Good Loan
2011,1,12,8.0,MORTGAGE,Medium,135000,21000, 36 months,INDIVIDUAL,debt_consolidation,12.69,B,704.45,cannught,Good Loan
2011,1,12,6.05,MORTGAGE,Low,31500,8250, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,256.67,Northern-Irl,Good Loan
2011,1,12,10.0,RENT,Low,65000,13000, 36 months,INDIVIDUAL,credit_card,9.91,B,418.93,ulster,Good Loan
2011,1,12,2.0,MORTGAGE,Low,78000,18000, 36 months,INDIVIDUAL,debt_consolidation,6.62,A,552.67,munster,Good Loan
2011,1,12,5.0,MORTGAGE,Low,60000,7200, 36 months,INDIVIDUAL,other,6.03,A,219.14,munster,Good Loan
2011,1,12,10.0,RENT,Low,48000,16500, 36 months,INDIVIDUAL,credit_card,8.9,A,523.93,ulster,Good Loan
2011,1,12,0.5,RENT,Low,25000,8125, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,254.24,cannught,Good Loan
2011,1,12,3.0,MORTGAGE,Low,82000,18800, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,584.89,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,82000,26800, 36 months,INDIVIDUAL,credit_card,19.03,E,982.79,ulster,Good Loan
2011,1,12,5.0,MORTGAGE,Low,42000,19200, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,600.78,munster,Good Loan
2011,1,12,3.0,RENT,Low,27600,12875, 60 months,INDIVIDUAL,debt_consolidation,17.58,D,213.28,ulster,Good Loan
2011,1,12,5.0,MORTGAGE,Low,38000,4000, 36 months,INDIVIDUAL,credit_card,12.42,B,133.67,cannught,Good Loan
2011,1,12,4.0,RENT,Low,35000,4000, 36 months,INDIVIDUAL,debt_consolidation,16.29,D,141.21,ulster,Good Loan
2011,1,12,10.0,OWN,Low,33000,12000, 36 months,INDIVIDUAL,credit_card,9.91,B,386.7,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,52800,2625, 36 months,INDIVIDUAL,medical,11.71,B,86.83,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,40900,18000, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,414.09,leinster,Good Loan
2011,1,12,10.0,RENT,Low,73882,7000, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,225.58,Northern-Irl,Good Loan
2011,1,12,7.0,MORTGAGE,Low,36000,11300, 36 months,INDIVIDUAL,credit_card,12.69,B,379.06,leinster,Good Loan
2011,1,12,10.0,MORTGAGE,Medium,130000,4000, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,128.9,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,57200,8000, 36 months,INDIVIDUAL,debt_consolidation,6.03,A,243.49,leinster,Good Loan
2011,1,12,2.0,OWN,Low,15000,4375, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,146.2,ulster,Good Loan
2011,1,12,9.0,MORTGAGE,Low,70197,4100, 36 months,INDIVIDUAL,credit_card,7.51,A,127.56,leinster,Good Loan
2011,1,12,7.0,RENT,Low,47000,6000, 36 months,INDIVIDUAL,other,8.9,A,190.52,cannught,Good Loan
2011,1,12,6.0,MORTGAGE,Medium,120000,4000, 36 months,INDIVIDUAL,home_improvement,6.62,A,122.82,leinster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,75000,5400, 36 months,INDIVIDUAL,car,12.69,B,181.15,munster,Good Loan
2011,1,12,3.0,MORTGAGE,Low,80000,20000, 60 months,INDIVIDUAL,debt_consolidation,18.64,E,514.86,munster,Good Loan
2011,1,12,4.0,RENT,Low,44000,10400, 36 months,INDIVIDUAL,credit_card,12.69,B,348.87,ulster,Good Loan
2011,1,12,7.0,MORTGAGE,Low,51600,4500, 60 months,INDIVIDUAL,debt_consolidation,17.58,D,113.25,ulster,Good Loan
2011,1,12,0.5,RENT,Low,38500,11500, 36 months,INDIVIDUAL,credit_card,12.42,B,384.28,leinster,Good Loan
2011,1,12,4.0,RENT,Low,75000,10000, 36 months,INDIVIDUAL,home_improvement,6.62,A,307.04,leinster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,37320,18225, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,309.42,leinster,Good Loan
2011,1,12,10.0,RENT,Low,55000,3600, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,114.32,Northern-Irl,Good Loan
2011,1,12,2.0,RENT,Low,100000,18500, 60 months,INDIVIDUAL,major_purchase,11.71,B,292.81,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,70000,16800, 60 months,INDIVIDUAL,credit_card,18.25,D,428.9,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,66000,15000, 36 months,INDIVIDUAL,debt_consolidation,18.25,D,544.17,ulster,Good Loan
2011,1,12,8.0,RENT,Low,85000,8000, 36 months,INDIVIDUAL,major_purchase,11.71,B,264.61,Northern-Irl,Good Loan
2011,1,12,1.0,RENT,Low,83004,25000, 60 months,INDIVIDUAL,debt_consolidation,16.77,D,443.89,ulster,Good Loan
2011,1,12,2.0,RENT,Low,55000,8000, 36 months,INDIVIDUAL,debt_consolidation,10.65,B,260.59,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,47000,7200, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,224.0,leinster,Good Loan
2011,1,12,4.0,RENT,Low,86000,12000, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,373.33,ulster,Good Loan
2011,1,12,10.0,RENT,Low,49000,20000, 60 months,INDIVIDUAL,other,12.69,B,451.9,Northern-Irl,Good Loan
2011,1,12,4.0,MORTGAGE,Low,85000,28000, 60 months,INDIVIDUAL,debt_consolidation,12.42,B,628.81,Northern-Irl,Good Loan
2011,1,12,2.0,MORTGAGE,Low,50000,6000, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,186.67,leinster,Good Loan
2011,1,12,10.0,RENT,Medium,105000,25000, 60 months,INDIVIDUAL,credit_card,19.42,E,654.31,Northern-Irl,Good Loan
2011,1,12,2.0,RENT,Low,42996,14400, 36 months,INDIVIDUAL,debt_consolidation,15.27,C,501.09,Northern-Irl,Good Loan
2011,1,12,5.0,RENT,Low,60000,20000, 60 months,INDIVIDUAL,credit_card,19.03,E,355.62,ulster,Good Loan
2011,1,12,10.0,MORTGAGE,Low,85000,25000, 60 months,INDIVIDUAL,debt_consolidation,14.27,C,467.0,Northern-Irl,Good Loan
2011,1,12,3.0,MORTGAGE,Medium,120000,14050, 36 months,INDIVIDUAL,major_purchase,8.9,A,446.14,Northern-Irl,Good Loan
2011,1,12,10.0,OWN,Low,62691,6000, 36 months,INDIVIDUAL,major_purchase,13.49,C,203.59,leinster,Good Loan
2011,1,12,0.5,MORTGAGE,Low,36000,16100, 60 months,INDIVIDUAL,debt_consolidation,11.71,B,355.79,Northern-Irl,Good Loan
2011,1,12,4.0,RENT,Low,49668,10525, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,329.33,ulster,Good Loan
2011,1,12,2.0,RENT,Low,30000,7200, 36 months,INDIVIDUAL,debt_consolidation,15.96,C,252.99,Northern-Irl,Good Loan
